scientific,family,PC1,nplants,nbirds,envidist,database
Piranga olivacea,Cardinalidae,0.564882756,31,50,2.017632299438551,Ortiz-Pulido 2000
Piranga olivacea,Cardinalidae,-1.779012193,5,22,0.1559512866394374,Prather 2000
Piranga olivacea,Cardinalidae,-1.566301405,8,83,3.570393543633154,Skutch 1980
Pitangus sulphuratus,Tyrannidae,0.567846629,7,18,0.3335262005929342,M_SD_009
Pitangus sulphuratus,Tyrannidae,-0.229191816,35,29,0.3335262005929342,M_SD_012
Pitangus sulphuratus,Tyrannidae,-0.871119738,5,25,0.5478182808589747,M_SD_015
Pitangus sulphuratus,Tyrannidae,-1.696640842,90,67,1.8305406432866171,MachadoSouzaEtAl'19-SupMat
Pitangus sulphuratus,Tyrannidae,1.626516881,24,75,1.348278602078251,Morro_Calzada_(Moyobamba_Peru)
Pitangus sulphuratus,Tyrannidae,0.238697282,9,29,0.5001926406673595,n10_Athie_RC
Pitangus sulphuratus,Tyrannidae,0.411536722,12,15,0.3642495669188136,n11_fe15_quanti
Pitangus sulphuratus,Tyrannidae,-1.710961581,23,28,0.37156732210598,n12_fe25_quanti
Pitangus sulphuratus,Tyrannidae,-1.436382563,14,13,0.4327925747223641,n13_fe57_quanti
Pitangus sulphuratus,Tyrannidae,2.121022414,25,21,1.754679989247276,n14_Hasui
Pitangus sulphuratus,Tyrannidae,1.296472285,6,27,0.358923428996795,n15_vivian_quanti
Pitangus sulphuratus,Tyrannidae,2.306881036,22,18,0.46619129796040937,n16_Rafael_UFRJ
Pitangus sulphuratus,Tyrannidae,-0.997366652,30,57,1.1592876192762158,n2_Botelho
Pitangus sulphuratus,Tyrannidae,-1.391873719,49,16,1.9234400024201848,n3_Castro_Cardoso
Pitangus sulphuratus,Tyrannidae,0.876725587,13,45,0.475216016012678,n4_Correia_PcAntas
Pitangus sulphuratus,Tyrannidae,-1.303438448,13,30,2.339099355043607,n5_Kaiser_original
Pitangus sulphuratus,Tyrannidae,0.658559985,13,21,2.817803796264006,n7_Kindel
Pitangus sulphuratus,Tyrannidae,-0.229191816,35,29,0.3335262005929342,n8_Galetti_Pizo
Pitangus sulphuratus,Tyrannidae,-3.849284999,19,26,0.5001926406673595,Rio_Claro_(Sao_Paulo_Brasil)
Pitangus sulphuratus,Tyrannidae,-1.279628943,32,39,1.463689008023103,MontoyaArango'19-supmat_Network
Pitangus sulphuratus,Tyrannidae,-2.407779786,31,43,1.3503624147724105,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Pitangus sulphuratus,Tyrannidae,-0.626299587,27,18,1.936884555380539,Messeder_et_al._2020_-_Interaction_dataset_NW 017 F
Pitangus sulphuratus,Tyrannidae,-2.092673521,25,27,0.5895989261268221,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Pitangus sulphuratus,Tyrannidae,1.230054643,13,64,0.9946080190608748,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Pitangus sulphuratus,Tyrannidae,1.58317178,20,25,1.754679989247276,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Pitangus sulphuratus,Tyrannidae,1.823130663,27,42,0.15550998263565874,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F
Pitangus sulphuratus,Tyrannidae,3.718191181,44,41,0.732615974417164,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Pitangus sulphuratus,Tyrannidae,0.691587674,15,17,0.3642495669188136,Messeder_et_al._2020_-_Interaction_dataset_NW 031 F
Pitangus sulphuratus,Tyrannidae,-1.551943762,32,31,0.4568954191559648,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Pitangus sulphuratus,Tyrannidae,-1.586393988,18,14,0.37156732210598,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Pitangus sulphuratus,Tyrannidae,2.152732518,26,44,0.3642495669188136,Messeder_et_al._2020_-_Interaction_dataset_NW 034 F
Pitangus sulphuratus,Tyrannidae,0.278338968,60,72,0.732615974417164,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Pitangus sulphuratus,Tyrannidae,0.37947017,13,34,1.893586298393832,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Pitangus sulphuratus,Tyrannidae,0.509525867,20,25,1.1750541606496143,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SILV14
Pitangus sulphuratus,Tyrannidae,1.852212331,12,24,0.7002469242888517,de la Pena 2003
Pitangus sulphuratus,Tyrannidae,0.137667247,13,43,0.5760255344840226,de Oliveira 1999
Pitangus sulphuratus,Tyrannidae,1.953797159,15,34,0.3701299699153622,Fonseca 2007
Pitangus sulphuratus,Tyrannidae,1.646642769,42,44,3.2701747343032745,Fontanari 2018
Pitangus sulphuratus,Tyrannidae,1.985670568,31,50,0.732615974417164,Ortiz-Pulido 2000
Pitangus sulphuratus,Tyrannidae,3.901583782,25,42,0.732615974417164,Ramos-Robles 2018
Pitangus sulphuratus,Tyrannidae,2.043291909,10,16,2.194137779522295,Scherer 2007
Pitangus sulphuratus,Tyrannidae,0.228818306,19,14,0.5001926406673595,Toledo 2018
Piranga rubra,Cardinalidae,0.532163807,60,72,0.940058513322188,btp12290-sup-0001-appendixs1
Piranga rubra,Cardinalidae,0.742095868,13,31,1.7444116232211444,Kessler- Rios 2011
Piranga rubra,Cardinalidae,-0.935703391,169,40,2.143551259347201,M_SD_019
Piranga rubra,Cardinalidae,-0.440100781,21,53,1.1822016284095116,MunozEtAl'17-bikf.10042.1-InteractionsData_after_GMM
Piranga rubra,Cardinalidae,0.314122938,82,64,1.4762184161478316,Sandor
Piranga rubra,Cardinalidae,1.902095095,32,39,1.349987675303999,MontoyaArango'19-supmat_Network
Piranga rubra,Cardinalidae,-0.593093293,99,20,3.4315817756752383,Messeder_et_al._2020_-_Interaction_dataset_NW 021 F
Piranga rubra,Cardinalidae,0.500861939,27,42,0.5331159261423529,Messeder_et_al._2020_-_Interaction_dataset_NW 029 F
Piranga rubra,Cardinalidae,-0.947202694,44,41,1.1417775790176954,Messeder_et_al._2020_-_Interaction_dataset_NW 030 F
Piranga rubra,Cardinalidae,0.486652276,26,44,0.7213965351238409,Messeder_et_al._2020_-_Interaction_dataset_NW 034 F
Piranga rubra,Cardinalidae,-1.821924356,22,51,0.6617727797073935,Dehling 2017 San Pedro 1
Piranga rubra,Cardinalidae,-0.691805209,12,31,1.7444116232211444,Kessler-Rios 2012
Piranga rubra,Cardinalidae,0.821513605,31,50,1.1417775790176954,Ortiz-Pulido 2000
Piranga rubra,Cardinalidae,0.684784675,5,22,1.001871313360981,Prather 2000
Piranga rubra,Cardinalidae,-1.013937633,25,42,1.1417775790176954,Ramos-Robles 2018
Piranga rubra,Cardinalidae,0.783273591,8,83,2.6207564078325363,Skutch 1980
Piranga rubra,Cardinalidae,-3.341887758,6,15,3.9869279851925903,Wolfe 2014
Ploceus capensis,Ploceidae,0.326545594,11,27,0.30398494699901957,Chama 2013 net2
Ploceus capensis,Ploceidae,-1.400498869,14,25,0.30398494699901957,Chama 2013 net3
Ploceus capensis,Ploceidae,0.700490468,11,25,0.30398494699901957,Chama 2013 net7
Ploceus capensis,Ploceidae,-1.697880377,11,24,0.30398494699901957,Chama 2013 net8
Ploceus capensis,Ploceidae,-1.676549083,11,18,0.30398494699901957,Chama 2013 net9
Ploceus capensis,Ploceidae,-0.670968627,6,23,0.3736253058243816,Mokotjomela 2013
Prosthemadera novaeseelandiae,Meliphagidae,1.918365431,12,6,0.8037649700978924,Garcia 2014 Zealandia
Prosthemadera novaeseelandiae,Meliphagidae,2.400680113,12,6,0.8037649700978924,Garcia 2014 Charles Plimmer
Prosthemadera novaeseelandiae,Meliphagidae,0.359377832,28,14,5.993442522177265,Odonnell 1994
Prosthemadera novaeseelandiae,Meliphagidae,0.440099581,21,6,0.6151949160621925,Williams 1996 Marsden
Prosthemadera novaeseelandiae,Meliphagidae,-1.846272189,21,7,0.7911893724645427,Wyman 2017
Procnias nudicollis,Cotingidae,0.00277251,90,67,0.7711881225787518,MachadoSouzaEtAl'19-SupMat
Procnias nudicollis,Cotingidae,1.025134153,49,16,0.8903096149479521,n3_Castro_Cardoso
Procnias nudicollis,Cotingidae,-1.313806966,71,45,0.5197782196780607,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Procnias nudicollis,Cotingidae,-1.680082419,54,42,0.5197782196780607,VidalEtAl'19-interaction_matrices_hilltop_matrix
Procnias nudicollis,Cotingidae,-1.058096015,127,64,0.5197782196780607,VidalEtAl'19-interaction_matrices_combined_matrix
Procnias nudicollis,Cotingidae,0.607286297,13,43,0.8803199317287109,de Oliveira 1999
Procnias nudicollis,Cotingidae,-2.709559866,15,34,1.0350270727747208,Fonseca 2007
Psarocolius angustifrons,Icteridae,0.527800341,20,36,3.751808201691284,InteractionNetwork_1000Fragmented
Psarocolius angustifrons,Icteridae,-1.369690705,26,36,3.751808201691284,InteractionNetwork_1000Natural
Psarocolius angustifrons,Icteridae,-0.384821214,24,75,2.5350455555520672,Morro_Calzada_(Moyobamba_Peru)
Psarocolius angustifrons,Icteridae,-0.518853269,35,30,3.945345228612935,Oxapampa_Peru_(CDS)
Psarocolius angustifrons,Icteridae,-2.059338671,60,72,4.196793537731015,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Psarocolius angustifrons,Icteridae,0.894660224,22,51,3.600269435288867,Dehling 2017 San Pedro 1
Psarocolius angustifrons,Icteridae,-0.686640285,17,45,3.600269435288867,Dehling 2017 San Pedro 2
Psarocolius angustifrons,Icteridae,0.459949724,19,35,3.600269435288867,Dehling 2017 San Pedro 3
Psarocolius atrovirens,Icteridae,1.972977742,35,30,0.6119082748251489,Oxapampa_Peru_(CDS)
Psarocolius atrovirens,Icteridae,2.478653407,20,21,0.7506932685458794,Messeder_et_al._2020_-_Interaction_dataset_NW 015 F
Psarocolius atrovirens,Icteridae,-1.740509186,40,42,0.7055049778350895,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SAAV14
Psarocolius atrovirens,Icteridae,-1.177325403,22,51,0.6149661142803706,Dehling 2017 San Pedro 1
Psarocolius atrovirens,Icteridae,0.043873231,17,45,0.6149661142803706,Dehling 2017 San Pedro 2
Psarocolius atrovirens,Icteridae,-0.714695083,19,35,0.6149661142803706,Dehling 2017 San Pedro 3
Psarocolius atrovirens,Icteridae,2.416691467,20,30,0.6149661142803706,Dehling 2017 San Pedro 4
Psarocolius decumanus,Icteridae,-1.526528515,24,75,1.346592848504986,Morro_Calzada_(Moyobamba_Peru)
Psarocolius decumanus,Icteridae,2.530314655,32,39,0.29350542232395804,MontoyaArango'19-supmat_Network
Psarocolius decumanus,Icteridae,1.337013033,20,25,0.43509536869778026,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Psarocolius decumanus,Icteridae,-2.364987818,60,72,1.899426363121925,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Psarocolius decumanus,Icteridae,0.219002616,40,42,1.9759103779631533,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_SAAV14
Pycnonotus barbatus,Pycnonotidae,4.3309,32,83,2.198739487846858,M_SD_034
Pycnonotus barbatus,Pycnonotidae,2.73297374,8,51,2.198739487846858,Menke et al_Interior Little Disturbed
Pycnonotus barbatus,Pycnonotidae,3.584917944,7,51,2.198739487846858,Menke et al_Edge Little Disturbed
Pycnonotus barbatus,Pycnonotidae,4.002406398,8,51,2.198739487846858,Menke et al_Interior Highly Disturbed
Pycnonotus barbatus,Pycnonotidae,-3.171667331,8,51,2.198739487846858,Menke et al_Edge Highly Disturbed
Pycnonotus barbatus,Pycnonotidae,-0.627219694,120,15,0.8078610988685111,PigotEtAl'16-Database S1_DOWS
Pycnonotus barbatus,Pycnonotidae,1.895265405,9,19,0.680776470548404,Chama 2013 net1
Pycnonotus barbatus,Pycnonotidae,-3.876932388,11,27,0.680776470548404,Chama 2013 net2
Pycnonotus barbatus,Pycnonotidae,3.5669852,14,25,0.680776470548404,Chama 2013 net3
Pycnonotus barbatus,Pycnonotidae,4.620676562,12,30,0.680776470548404,Chama 2013 net4
Pycnonotus barbatus,Pycnonotidae,4.57725298,13,31,0.680776470548404,Chama 2013 net5
Pycnonotus barbatus,Pycnonotidae,4.312859418,11,23,0.680776470548404,Chama 2013 net6
Pycnonotus barbatus,Pycnonotidae,-4.417221867,11,25,0.680776470548404,Chama 2013 net7
Pycnonotus barbatus,Pycnonotidae,3.316840393,11,24,0.680776470548404,Chama 2013 net8
Pycnonotus barbatus,Pycnonotidae,3.641863768,11,18,0.680776470548404,Chama 2013 net9
Pycnonotus barbatus,Pycnonotidae,-2.606333356,5,7,5.685042157688761,Chaves 2018 mature forest
Pycnonotus barbatus,Pycnonotidae,3.058825802,7,40,1.152412043680793,Daru 2015
Pteroglossus bailloni,Ramphastidae,-0.16958193,25,27,1.5716223303087815,Messeder_et_al._2020_-_Interaction_dataset_NW 018 F
Pteroglossus bailloni,Ramphastidae,1.588655077,71,45,0.5014409779042477,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Pteroglossus bailloni,Ramphastidae,0.348975734,54,42,0.5014409779042477,VidalEtAl'19-interaction_matrices_hilltop_matrix
Pteroglossus bailloni,Ramphastidae,1.266025123,127,64,0.5014409779042477,VidalEtAl'19-interaction_matrices_combined_matrix
Pteroglossus bailloni,Ramphastidae,0.17668593,3,17,1.051424124541925,Ikuta 2013
Pycnonotus cafer,Pycnonotidae,-1.159996699,43,45,1.5633302735237102,dat_pakke_weight_network_bird_disp
Pycnonotus cafer,Pycnonotidae,-1.520179378,6,22,1.2194878097598605,PigotEtAl'16-Database S1_VELHO2
Pycnonotus cafer,Pycnonotidae,-0.841417678,13,8,1.6644276392491355,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_KAH
Pycnonotus cafer,Pycnonotidae,-0.85987657,19,6,2.0306473798613154,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_MOA
Pycnonotus cafer,Pycnonotidae,-1.464249602,22,6,3.0761723667519125,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_TAN
Pycnonotus cafer,Pycnonotidae,-0.274375637,16,10,1.586635990989428,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_WAI
Pycnonotus cafer,Pycnonotidae,-3.070781178,64,16,0.7106265277067444,Balasubramanian 1996
Pycnonotus cafer,Pycnonotidae,1.056282065,7,21,0.7827147999305314,Chatterjee 2014
Pycnonotus cafer,Pycnonotidae,-4.069221115,24,19,3.9422933671852287,Kamruzzaman 2008
Pycnonotus cafer,Pycnonotidae,-1.114658933,6,24,1.6321783487258743,Palita 2011
Pycnonotus cafer,Pycnonotidae,-2.102632023,10,9,1.7380157290169245,Ramaswami 2017
Pycnonotus cafer,Pycnonotidae,1.16849833,6,26,1.4231590998525228,Sethi 2012
Pycnonotus jocosus,Pycnonotidae,0.879106965,43,45,1.8288824019662488,dat_pakke_weight_network_bird_disp
Pycnonotus jocosus,Pycnonotidae,1.43378526,6,22,1.4770111199312368,PigotEtAl'16-Database S1_VELHO2
Pycnonotus jocosus,Pycnonotidae,0.735549552,13,8,1.3787844480657847,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_KAH
Pycnonotus jocosus,Pycnonotidae,1.350654107,19,6,1.697466096201096,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_MOA
Pycnonotus jocosus,Pycnonotidae,-1.56248362,14,5,1.2680237019277592,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_MTK
Pycnonotus jocosus,Pycnonotidae,1.248390454,22,6,2.787424609053821,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_TAN
Pycnonotus jocosus,Pycnonotidae,2.073655549,16,10,1.2680237019277592,Vizentin-Bugoni_etal_Science_2019_HarvardDataverse_WAI
Pycnonotus jocosus,Pycnonotidae,1.056282065,7,21,1.1132732223399648,Chatterjee 2014
Pycnonotus jocosus,Pycnonotidae,-1.187681568,24,19,4.169127614985015,Kamruzzaman 2008
Pycnonotus jocosus,Pycnonotidae,-1.143439819,10,9,1.7031780485237649,Ramaswami 2017
Pycnonotus jocosus,Pycnonotidae,2.184396863,9,16,0.3750481139057357,Sanitjan 2009 XTBG arboretum
Pycnonotus jocosus,Pycnonotidae,-2.479123657,5,16,0.3750481139057357,Sanitjan 2009 XTBG forest
Pycnonotus jocosus,Pycnonotidae,-2.204993392,3,10,0.3750481139057357,Sanitjan 2009 Limestone forest
Pycnonotus jocosus,Pycnonotidae,-1.373765731,7,21,0.3750481139057357,Sanitjan 2009 ML primary forest
Pycnonotus jocosus,Pycnonotidae,1.16849833,6,26,1.684647930958772,Sethi 2012
Pyroderus scutatus,Cotingidae,-0.54131444,13,31,0.4735201279677654,Kessler- Rios 2011
Pyroderus scutatus,Cotingidae,-0.609873782,90,67,0.5645772191383767,MachadoSouzaEtAl'19-SupMat
Pyroderus scutatus,Cotingidae,2.968620026,21,53,1.2525508115269866,MunozEtAl'17-bikf.10042.1-InteractionsData_after_GMM
Pyroderus scutatus,Cotingidae,-0.887721162,30,57,0.5317754349109336,n2_Botelho
Pyroderus scutatus,Cotingidae,-0.673140114,49,16,0.6874863289501283,n3_Castro_Cardoso
Pyroderus scutatus,Cotingidae,-2.182075894,71,45,0.9653378567097868,VidalEtAl'19-interaction_matrices_bottom_of_valley_matrix
Pyroderus scutatus,Cotingidae,-0.643465437,54,42,0.9653378567097868,VidalEtAl'19-interaction_matrices_hilltop_matrix
Pyroderus scutatus,Cotingidae,-1.054068997,127,64,0.9653378567097868,VidalEtAl'19-interaction_matrices_combined_matrix
Pyroderus scutatus,Cotingidae,-1.832769512,15,34,1.5114648322837048,Fonseca 2007
Pyroderus scutatus,Cotingidae,-0.185480012,12,31,0.4735201279677654,Kessler-Rios 2012
Ramphastos dicolorus,Ramphastidae,-1.227752114,90,67,0.8534002107420994,MachadoSouzaEtAl'19-SupMat
Ramphastos dicolorus,Ramphastidae,-1.541804551,25,21,0.9846388295561044,n14_Hasui
Ramphastos dicolorus,Ramphastidae,2.529412581,30,57,0.16963706212626167,n2_Botelho
Ramphastos dicolorus,Ramphastidae,-0.398875268,49,16,0.9748990673120556,n3_Castro_Cardoso
Ramphastos dicolorus,Ramphastidae,-0.780898434,55,36,0.4653719620923584,VidalEtAl'19-interaction_matrices_middle_slope_matrix
Ramphastos dicolorus,Ramphastidae,1.337545381,54,42,0.4653719620923584,VidalEtAl'19-interaction_matrices_hilltop_matrix
Ramphastos dicolorus,Ramphastidae,0.62012743,127,64,0.4653719620923584,VidalEtAl'19-interaction_matrices_combined_matrix
Ramphastos dicolorus,Ramphastidae,0.346240033,15,34,1.0166645063838948,Fonseca 2007
Ramphastos dicolorus,Ramphastidae,0.78821572,42,44,2.303748529495203,Fontanari 2018
Ramphastos dicolorus,Ramphastidae,-1.561771837,3,17,1.0166645063838948,Ikuta 2013
Ramphocelus carbo,Thraupidae,-0.76099511,35,29,2.265124744922159,M_SD_012
Ramphocelus carbo,Thraupidae,0.226325118,24,75,1.472847852562809,Morro_Calzada_(Moyobamba_Peru)
Ramphocelus carbo,Thraupidae,-2.823506134,9,29,2.399951322563864,n10_Athie_RC
Ramphocelus carbo,Thraupidae,-2.425488363,23,28,2.2816077626685587,n12_fe25_quanti
Ramphocelus carbo,Thraupidae,3.48225879,14,13,2.3452676110231723,n13_fe57_quanti
Ramphocelus carbo,Thraupidae,3.24106443,6,27,2.2898545618197117,n15_vivian_quanti
Ramphocelus carbo,Thraupidae,-0.76099511,35,29,2.265124744922159,n8_Galetti_Pizo
Ramphocelus carbo,Thraupidae,-1.386194655,19,26,2.399951322563864,Rio_Claro_(Sao_Paulo_Brasil)
Ramphocelus carbo,Thraupidae,0.72362848,31,43,2.9179828768699396,Messeder_et_al._2020_-_Interaction_dataset_NW 013 F
Ramphocelus carbo,Thraupidae,0.303744458,13,64,2.7622517725698943,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Ramphocelus carbo,Thraupidae,1.566395017,20,25,0.4579913270162023,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Ramphocelus carbo,Thraupidae,-3.05665061,32,31,2.38054781507822,Messeder_et_al._2020_-_Interaction_dataset_NW 032 F
Ramphocelus carbo,Thraupidae,2.876463029,18,14,2.2816077626685587,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Ramphocelus carbo,Thraupidae,1.864959559,60,72,2.668197130098466,Messeder_et_al._2020_-_Interaction_dataset_NW 035 F
Ramphocelus carbo,Thraupidae,2.358742027,13,34,1.8198212130509503,Messeder_et_al._2020_-_Interaction_dataset_NW 036 F
Ramphocelus carbo,Thraupidae,0.603202092,3,16,2.415184445624033,Silva et al_Appendix1
Ramphocelus carbo,Thraupidae,3.303699885,22,51,2.3230603495789737,Dehling 2017 San Pedro 1
Ramphocelus carbo,Thraupidae,0.598803819,17,45,2.3230603495789737,Dehling 2017 San Pedro 2
Ramphocelus carbo,Thraupidae,0.081329419,19,35,2.3230603495789737,Dehling 2017 San Pedro 3
Ramphocelus carbo,Thraupidae,1.807488193,20,30,2.3230603495789737,Dehling 2017 San Pedro 4
Ramphocelus carbo,Thraupidae,-0.671480538,19,14,2.399951322563864,Toledo 2018
Ramphastos toco,Ramphastidae,1.79453569,35,29,0.20135410037826235,M_SD_012
Ramphastos toco,Ramphastidae,-1.436382563,14,13,0.2798069795488814,n13_fe57_quanti
Ramphastos toco,Ramphastidae,1.79453569,35,29,0.20135410037826235,n8_Galetti_Pizo
Ramphastos toco,Ramphastidae,1.1609975,19,26,0.34387572167273456,Rio_Claro_(Sao_Paulo_Brasil)
Ramphastos toco,Ramphastidae,-0.608470132,19,27,1.193010999957146,Messeder_et_al._2020_-_Interaction_dataset_NW 012 NF
Ramphastos toco,Ramphastidae,1.272140117,13,64,0.8233689533657743,Messeder_et_al._2020_-_Interaction_dataset_NW 025 F
Ramphastos toco,Ramphastidae,2.383083754,20,25,1.7155123506579577,Messeder_et_al._2020_-_Interaction_dataset_NW 028 NF
Ramphastos toco,Ramphastidae,-1.586393988,18,14,0.2156369919254684,Messeder_et_al._2020_-_Interaction_dataset_NW 033 F
Ramphastos toco,Ramphastidae,0.10227898,21,22,1.3132079020851444,Ruggera 2016 Chorro de Loros
Rupicola peruvianus,Cotingidae,0.201820073,20,36,2.334176020004742,InteractionNetwork_1000Fragmented
Rupicola peruvianus,Cotingidae,-0.860581252,26,36,2.334176020004742,InteractionNetwork_1000Natural
Rupicola peruvianus,Cotingidae,1.523751243,21,53,1.6516252755658465,MunozEtAl'17-bikf.10042.1-InteractionsData_after_GMM
